PERIOD,RADIUS,DENSITY,NUM_PLANETS,DURATION,TEFF,DEPTH
6.146653835,3.3520677,0.993,1.0,5.7408858,6163.97,177.9248977
13.69942266,3.85,1.55362,2.0,4.3409,5541.0,1292.9
1.975208831,1.59,2.87132,1.0,1.513,6401.0,76.3
3.1129681,1.5002,0.993,1.0,2.308,4104.0,585.0
4.76516,3.567,0.993,1.0,2.892,9412.5,647.689
2.125687,1.6780073,0.993,1.0,1.4649664,4428.0,570.6858828
7.72513619,1.71,0.40825,4.0,2.042,4245.0,382.2
2.25558,2.0,0.993,1.0,3.30605,5726.0,0.269
32.50456309,10.68,3.92993,1.0,2.4657,6132.0,7589.6
1.195516859,75.54,0.25294,1.0,6.17216,5780.0,513810.0
28.684308,1.35,2.53238,2.0,4.64,5243.0,282.3
44.48477463,3.567,0.993,1.0,1.67,5726.0,714.1
3.1274951,17.6985303,0.993,1.0,2.5639391,6457.0,13633.9167281
10.00617969,3.567,0.993,1.0,3.30605,4120.0,0.13
56.0560754,1.94,5.11354,1.0,4.685,3593.0,1626.0
14.069121,1.8,0.993,0.0,3.30605,5726.0,714.1
3.1551543,11.3807,0.993,1.0,2.97,5808.3,6608.0
1.610911,1.5,0.993,0.0,3.30605,5726.0,714.1
3.431126546,47.48,0.8907,1.0,2.7986,5815.0,40248.0
2.126953,1.7,0.993,0.0,3.30605,4020.0,0.0707
13.19322809,2.94,0.94938,2.0,5.0036,5946.0,585.7
1.4408,3.567,0.993,0.0,3.30605,4154.0,1.64
350.98474,1.97,1.02822,1.0,14.49,5473.0,600.0
