PERIOD,RADIUS,DENSITY,NUM_PLANETS,DURATION,TEFF,DEPTH
6.37705295,2.15,7.11987,1.0,1.949,5672.0,502.8
0.504296702,50.41,0.5181,1.0,1.4145,6140.0,5995.4
416.87893121,3.567,0.993,1.0,4.45,5726.0,714.1
1.710316235,23.38,0.01905,1.0,3.614,6147.0,409.4
25.949641315,2.06,0.00648,1.0,11.6411,5109.0,67.8
14.38682567,2.54,13.16605,1.0,2.1417,5725.0,569.6
19.5661401,3.567,0.993,1.0,3.30605,4246.81,0.135
4.6387689,13.0535,0.993,1.0,3.569,5543.7,11400.0
7.63008196,1.39,1.49302,2.0,2.78,6038.0,124.0
35.960194,2.45,0.993,0.0,3.30605,4090.0,714.1
26.694279,2.6845863,0.993,1.0,3.7831301,3997.0,1854.2924324
0.633514386,0.81,2.5429,1.0,1.2792,4330.0,179.1
8.583566,2.118,0.993,2.0,3.30605,5782.0,714.1
2.931226,90.0,0.993,0.0,3.30605,6097.0,714.1
7.54235832,1.59,0.53277,3.0,4.73,5711.0,132.5
3.3593261,15.4019,0.993,1.0,5.044,5547.0,4811.0
499.47338,3.71,0.70458,5.0,12.248,5251.0,1662.0
1.549979213,136.64,0.13961,1.0,7.5945,5408.0,370550.0
6.48167,3.46,0.993,0.0,3.30605,5726.0,0.1249
6.89132,11.3151,0.993,1.0,5.369,5488.0,5940.0
5.8903558,3.567,0.993,1.0,2.5374738,5780.0,8410.6143369
6.998099523,588.66,22.19119,1.0,2.0488,5612.0,20285.0
9.0074,2.18,0.993,1.0,3.30605,5726.0,0.1254
13.3572104,19.2978,0.993,1.0,4.947,6636.1,29950.0
47.4277116,2.33,1.25972,3.0,5.2679,5132.0,820.4
0.4775252,20.1,0.993,0.0,3.30605,5726.0,1.5255
4.2839945,9.77904,0.993,1.0,3.08,6022.0,9440.0
1.57753,26.0,0.993,0.0,3.30605,7747.0,714.1
8.908871,8.82119,0.993,1.0,1.142,3267.0,70444.0
